loan_id,principal_loan_amount,request_date,interest_rate,loan_channel,is_approved,is_default,customer_monthly_income,customer_age,customer_gender,customer_credit_score,customer_zip_code
1737d41e-9758-498f-87d3-7210713c7a01,1590,2023-01-13,7.5,WEB,,,5660,43,Female,2,10005
bbbc6e99-a45d-45cb-bd46-00cda3a8bc05,6760,2023-02-03,8.5,AFFILIATE,,,6270,41,Male,1,10004
7c4ffcdb-cbc8-4183-9533-a87701580bfd,5190,2023-05-24,8.5,DIRECT_SELLING,TRUE,,3560,40,Male,3,10007
232c7166-f0ab-4e3b-b83b-d281995804dc,6380,2023-02-16,8.5,MOBILE_APP,TRUE,,3660,52,Male,4,10004
9b2fc255-6fa1-4787-9c9c-b0e82151d556,3660,2023-04-23,8,WEB,,,5240,49,Male,3,10008
4256590b-3d4e-431c-a1ee-054e193e61ac,10800,2023-03-22,9.5,MOBILE_APP,TRUE,,3620,29,Female,5,10003
b67bc01d-7078-4582-81f9-5286c8a5879a,3770,2023-05-08,8,WEB,TRUE,,5520,60,Male,3,10007
6e1250c3-cf0d-4072-88b0-d76d20fef734,12150,2023-02-03,9.5,AGENT,,,6090,32,Male,3,10007
5852ee99-3406-4dc3-bacf-72e7338c53e4,9870,2023-05-13,9,WEB,TRUE,,4020,24,Male,5,10009
b2170d8c-6d50-46f0-bf65-3ad1d11d71ce,1700,2023-03-29,7.5,AGENT,TRUE,,3570,34,Female,4,10009
c690a182-41aa-4e56-901a-87610031f553,1700,2023-05-13,7.5,MOBILE_APP,TRUE,,4550,60,Female,4,10007
21333c82-d17a-4aed-b07b-6cc40a381024,7410,2023-05-09,8.5,AFFILIATE,TRUE,,2930,32,Male,4,10003
d5087585-4b06-479f-924a-d280acc9acf1,13190,2023-05-08,10,AFFILIATE,TRUE,,4620,41,Male,5,10004
1524c75a-1527-4c8c-9dee-82d494a2e6d8,8670,2023-05-11,9,AFFILIATE,TRUE,,2920,34,Female,3,10008
f2e041b3-d84f-4cd6-ac83-df6362d91d64,12320,2023-03-19,9.5,AGENT,TRUE,,4790,50,Female,3,10005
6f0ca7d9-a8d5-403e-8afb-6f1c24dccb55,11510,2023-04-26,9.5,AGENT,TRUE,,3290,46,Female,4,10006
634ba7d9-2f44-48e2-9e58-7c30255d0b6d,14170,2023-01-28,10,DIRECT_SELLING,TRUE,,2800,51,Male,3,10006
d8cf976f-0010-4bb0-ad0d-f50e1900ee6e,10550,2023-02-02,9.5,DIRECT_SELLING,,,4980,27,Female,3,10009
352b7937-9efb-4e30-ab3d-5e2524893ccc,7610,2023-06-11,9,WEB,TRUE,,3000,32,Female,3,10004
288a79a2-79bf-4f97-9f2a-d224ebfd97c2,11400,2023-06-13,9.5,AFFILIATE,TRUE,,2540,35,Female,3,10006
0aebbfe3-6645-4ea6-a446-dc2dab52fc39,8320,2023-03-30,9,AFFILIATE,,,2440,29,Male,2,10008
2e83b25f-f6f5-4def-a94a-43dd4d6e0798,5000,2023-01-28,8,MOBILE_APP,TRUE,,4850,24,Female,4,10005
ddf2c647-f704-430d-9863-da36ea59339f,6110,2023-01-05,8.5,WEB,TRUE,TRUE,4390,35,F,5,10002
9d32b2f5-70d4-4878-87ef-80550aa4edec,2540,2023-04-26,8,MOBILE_APP,TRUE,,3920,24,Female,5,10004
573c1db4-75a8-4d84-b325-5f6d89b499d7,8220,2023-05-27,9,AFFILIATE,TRUE,,2890,27,Male,3,10009
9950b833-e43b-4f22-902c-831cd56e05e2,5460,2023-05-15,8.5,WEB,,,3920,47,Female,0,10004
ba7eb52e-4f5b-4104-a4aa-078ff3bdbd17,4360,2023-02-12,8,AFFILIATE,TRUE,,5150,29,Male,3,10007
8d070ddd-d254-4590-b441-715b3ead14b7,2220,2023-03-13,7.5,AGENT,,,2960,55,Male,3,10004
f46a6314-9613-41e9-9e9a-91f6cb81cd08,11610,2023-05-10,9.5,WEB,TRUE,TRUE,3600,59,Female,3,10003
099645c0-d76c-4384-9957-f91092b74677,9390,2023-04-23,9,AFFILIATE,TRUE,,2930,59,Male,3,10008
17ddf53c-fcde-4ed8-8a29-2b6aafa52d88,12650,2023-01-30,10,MOBILE_APP,TRUE,,5740,43,Male,3,10007
1ed40ef7-dd82-4179-8753-ee7bdad07f8a,6110,2023-04-18,8.5,MOBILE_APP,TRUE,,2930,55,Male,3,10009
0ae1a81b-5b6a-4c22-8273-688c35114295,6800,2023-03-13,8.5,MOBILE_APP,TRUE,,2840,45,Male,5,10003
aa36a248-8526-40e0-9083-8d60f71ca64c,9900,2023-03-11,9,DIRECT_SELLING,,,3600,39,Female,3,10006
5ad13f2c-45af-42e5-b24e-64e0b0e4c256,9610,2023-04-01,9,MOBILE_APP,TRUE,,5750,60,Female,4,10004
92718beb-28ce-4bd9-9fba-a660b5f36c9c,14040,2023-05-27,10,DIRECT_SELLING,TRUE,,6110,40,Male,4,10009
eec7312b-da36-4378-b30d-c918c98a73a3,14720,2023-06-18,10,WEB,TRUE,,4760,23,Male,3,10003
e7fc66e9-c51c-4889-b65e-3ebb6b961596,13270,2023-01-03,10,website_revamped,TRUE,,3580,53,M,4,10003
9f0e4b81-8c54-4e0c-9be1-da896427d54d,8020,2023-02-23,9,AFFILIATE,TRUE,,5990,36,Male,3,10006
99cbb866-013d-4a95-9d2c-385559e33588,7710,2023-03-01,9,AFFILIATE,TRUE,,4670,40,Male,5,10009
cb845e8b-8a8d-4b14-8899-8c735baf4c87,2680,2023-01-30,8,AGENT,TRUE,,3690,46,Male,3,10003
7dbb5b74-91b4-4f48-94a3-8d7a33484537,9850,2023-02-23,9,DIRECT_SELLING,TRUE,,3030,29,Female,3,10005
52824483-9354-4f47-8af2-3d8de1423a0a,9340,2023-04-04,9,AFFILIATE,TRUE,,4240,30,Male,3,10006
d9ed0bed-492f-4f3f-834e-ceb2b5bf5296,11860,2023-01-12,9.5,AFFILIATE,TRUE,,5330,50,M,4,10008
b357981d-b189-4e98-b5c0-82f4375f9d3e,1400,2023-03-19,7.5,DIRECT_SELLING,TRUE,,2420,38,Male,3,10003
2ac33912-ede9-42b8-b392-f5cbcd83f90c,12750,2023-02-23,10,AFFILIATE,TRUE,,6410,41,Female,3,10004
9b8a154e-708b-4576-809f-5446e4c0c35a,8330,2023-02-14,9,MOBILE_APP,TRUE,,3390,46,Male,3,10006
fafb7c13-86b0-4802-8ff7-e6213a95308b,4530,2023-05-18,8,DIRECT_SELLING,TRUE,,2970,30,Female,3,10005
2ee4bcad-f624-41ad-b897-812770c8dfd0,9970,2023-06-19,9,WEB,TRUE,,6260,43,Male,4,10008
379c8403-c900-454f-bce1-0e0839d08e12,12390,2023-01-20,9.5,AFFILIATE,TRUE,,3590,28,Female,4,10006
23095ce0-17d5-4e16-b9ad-3812446d4a7d,7130,2023-04-25,8.5,AFFILIATE,TRUE,,5990,50,Male,5,10003
1f8ff193-dd5c-4a0a-8e56-bd53e8b7cc7b,8500,2023-06-01,9,WEB,,,2320,38,Female,0,10006
18ff84a7-c2e0-4fc7-9f1f-41a67d82a2b8,5480,2023-05-22,8.5,DIRECT_SELLING,TRUE,,2620,22,Female,5,10007
f9ef1f8b-ccf1-4ad4-9ba7-e0498664d6b0,13600,2023-05-11,10,AFFILIATE,,,5620,47,Female,3,10009
f70a7241-743c-4c69-bead-d205a074a480,9010,2023-01-24,9,AGENT,TRUE,,2210,34,Male,5,10005
ab8f933f-3b0c-46e8-8924-f2268cf34f9e,4990,2023-06-09,8,AGENT,TRUE,,3060,23,Male,5,10004
557f0ec1-f7ee-4e11-ad13-a24da9eb8efb,9230,2023-05-31,9,AFFILIATE,TRUE,,4690,27,Female,5,10003
a1a4a4c6-1400-4fbf-bec1-39a657fe2031,6330,2023-06-23,8.5,AGENT,TRUE,,5470,31,Male,3,10006
57632c27-d81c-42c7-adbb-dae5dd9eea4a,11300,2023-06-02,9.5,MOBILE_APP,TRUE,,3040,42,Female,4,10007
96495ddd-174a-42e1-8b32-956dc5fe7f49,9500,2023-03-30,9,DIRECT_SELLING,TRUE,,2460,31,Female,5,10007
3fcff3a1-fa0b-4e0c-bad7-3a52aa4eaf59,14960,2023-03-29,10,AGENT,TRUE,,5280,32,Female,3,10006
cc1d5ab3-1fb1-4617-b13c-845f7ebaa684,6080,2023-01-28,8.5,WEB,TRUE,TRUE,6430,60,Male,3,10003
ab4b747c-8b03-488c-b1e1-a2ed45991913,14060,2023-06-06,10,MOBILE_APP,TRUE,,3340,22,Male,5,10009
3a34a3d5-1c43-4e62-af51-f40f47815efe,3640,2023-03-19,8,MOBILE_APP,TRUE,,4550,25,Male,3,10004
1ddd1a73-e2ea-444c-aed3-ae8e9c703d23,13340,2023-01-26,10,AFFILIATE,TRUE,,2310,35,Female,4,10008
073053c7-2021-408b-8077-4bed2632ddbe,5250,2023-04-03,8.5,DIRECT_SELLING,TRUE,,2570,41,Male,3,10004
c329b8f4-d32b-4b3c-bf9f-df386a38c5bc,4490,2023-03-27,8,WEB,TRUE,,2120,51,Female,3,10006
07489e2e-1e2d-4a66-9a89-9fbfd6ab0dc8,1350,2023-03-08,7.5,DIRECT_SELLING,,,5100,43,Male,3,10004
8255accc-221b-48ba-a6ec-56478c9c4e4d,14120,2023-02-04,10,AFFILIATE,TRUE,,4920,24,Female,3,10006
0e4df5ef-8508-429b-9ea6-e17e567e6a0f,14710,2023-05-09,10,DIRECT_SELLING,TRUE,,2180,38,Female,4,10007
af178752-3f30-401c-9ba1-4e05b06b20ab,12970,2023-06-09,10,DIRECT_SELLING,TRUE,,4300,57,Female,4,10004
ca3cf584-0112-4e6a-ba75-739de3147f79,8820,2023-05-17,9,AGENT,TRUE,,2000,38,Female,4,10008
a0c43f10-bf01-4f62-b02f-cb1a0fdfe422,9120,2023-01-10,9,AFFILIATE,TRUE,,3710,53,F,4,10005
1e0f31cc-d3ae-40c4-ad90-7c443029501d,11360,2023-03-27,9.5,DIRECT_SELLING,TRUE,,3300,55,Male,3,10009
d5eac81b-fc27-466e-a053-3a31b343a0a4,7850,2023-01-31,9,WEB,TRUE,,2560,33,Male,4,10003
f741acec-fd5a-43b7-bc47-bef96432d904,6340,2023-04-08,8.5,AGENT,TRUE,,4080,54,Male,4,10007
15c0a0cf-91c1-42ce-8ea2-d2c46bbf9585,4210,2023-05-07,8,DIRECT_SELLING,TRUE,,4260,30,Male,4,10008
5d6ea07a-e318-47af-89aa-b1ea50bb1475,14310,2023-01-20,10,WEB,TRUE,,4160,29,Female,3,10009
a9eeefb2-7e66-4397-9300-000b38cfcb4f,2220,2023-01-03,7.5,ANDROID_V2,,,3730,33,M,3,10007
6f193ff4-225a-461a-810b-bdd21c560367,2580,2023-02-20,8,DIRECT_SELLING,TRUE,,2010,23,Male,3,10003
347801f0-e626-46d1-a0d6-10c03df36994,13000,2023-05-04,10,AFFILIATE,TRUE,,2190,29,Female,5,10009
03d8005f-fc76-46d8-926a-164a81119df1,13200,2023-06-16,10,AFFILIATE,,,5500,25,Female,0,10004
69a93449-d8ce-4f9f-9b2b-a8934bd09579,11120,2023-03-11,9.5,AFFILIATE,TRUE,,6270,58,Female,3,10003
46c104d1-9a42-42b9-9659-8751f7e5756a,13640,2023-01-15,10,WEB,TRUE,,4060,26,Female,3,10005
93a1b311-677e-4aac-9748-455da7a58282,1810,2023-03-20,7.5,DIRECT_SELLING,TRUE,,4010,28,Female,4,10003
42ce2b48-89d5-418f-a895-79eef7f034c9,10440,2023-04-29,9.5,DIRECT_SELLING,TRUE,,2490,48,Male,4,10005
521561f1-94d8-4db1-ac70-101ac87431c8,6180,2023-03-17,8.5,AFFILIATE,TRUE,,2810,60,Female,4,10003
81e01847-ca35-4e10-b647-9aed5bfe819b,8190,2023-06-02,9,AFFILIATE,TRUE,,2280,43,Male,5,10009
3af11272-da83-4528-a672-5ae86a0e538c,12330,2023-04-24,9.5,AFFILIATE,TRUE,,4230,40,Male,5,10006
e1f4c620-7bd8-4294-83cf-276dca817c5b,14650,2023-04-02,10,AGENT,TRUE,,6310,29,Female,3,10004
63e84b57-5c93-4605-908d-ff77c608d07b,2590,2023-01-02,8,website_revamped,TRUE,,2750,36,F,3,10003
48439f77-c98c-4c3b-9322-2c1968b71279,2040,2023-02-21,7.5,WEB,TRUE,,4750,60,Female,5,10009
0bb73771-5750-4ee5-8543-61f46d91798f,10990,2023-06-05,9.5,AFFILIATE,TRUE,,3360,39,Female,5,10006
8f17dbec-9ae2-4492-b1c8-d9333b3ca028,1630,2023-03-19,7.5,WEB,TRUE,TRUE,5130,31,Female,5,10002
5f1a97c8-c8b6-4dcb-950b-dde3168231f0,9600,2023-06-25,9,DIRECT_SELLING,TRUE,,3700,27,Female,3,10009
9a4f80ff-8300-4cfc-ab8e-cc0565f41be1,10880,2023-04-17,9.5,DIRECT_SELLING,,,3960,32,Female,1,10006
d37daa20-a3b7-4bd2-a367-5fd518c09e28,5300,2023-05-07,8.5,WEB,TRUE,TRUE,2930,53,Male,4,10002
50be89be-b1ae-44ec-b90d-82d2ea5a7e5b,2880,2023-05-09,8,AFFILIATE,,,2510,22,Female,2,10007
b74e37ed-d34a-4fba-b299-c262ed773c9a,9430,2023-02-10,9,DIRECT_SELLING,TRUE,,2300,59,Female,4,10003
057d2a78-fdc0-42d7-bd53-6ffc7ffb55a6,12480,2023-02-07,9.5,AFFILIATE,TRUE,,3710,28,Female,5,10005
be2202cc-7dd0-47c5-bd8e-3bcf99b098bd,5420,2023-01-29,8.5,MOBILE_APP,,,3710,43,Female,0,10004
f1e422b1-aef9-41c8-bc31-40f0873f0ee6,7300,2023-06-27,8.5,AGENT,TRUE,,5850,46,Female,4,10003
ad58d543-3cc7-4435-8c33-e421d4ba37d0,1370,2023-03-13,7.5,MOBILE_APP,TRUE,,3450,22,Female,5,10006
397aeec5-eff5-449c-af9a-692d9fb10aa2,4390,2023-06-29,8,DIRECT_SELLING,TRUE,,4190,57,Male,5,10004
d919a36b-36d9-4be5-9fd2-3da453ba095e,13960,2023-06-10,10,DIRECT_SELLING,TRUE,,6080,50,Female,3,10005
05f27a03-b404-4f28-8636-8272c45d551a,7970,2023-05-15,9,AFFILIATE,,,5830,25,Female,3,10004
34c3000e-fe23-4319-9853-2208b36e6dae,2990,2023-05-14,8,AFFILIATE,,,3070,46,Male,3,10005
ddd899eb-771e-4415-8ebd-209baa63f84f,7750,2023-02-07,9,MOBILE_APP,TRUE,,2230,29,Female,5,10008
57e6ce12-3758-4573-9759-91bc3104e66c,1240,2023-06-12,7.5,WEB,TRUE,,4520,56,Male,4,10009
3e443172-21b5-415b-92a2-5da9c178c30a,3130,2023-04-25,8,WEB,TRUE,,3250,40,Male,4,10008
6ecba35d-e8e8-4b4d-b18f-eb6589fff623,2750,2023-06-10,8,AGENT,TRUE,,6130,53,Female,3,10003
0aa4b746-2f73-4915-82ce-4977279e1454,4400,2023-01-24,8,DIRECT_SELLING,TRUE,,3630,52,Male,3,10006
140f22e8-a126-4e49-a694-4b621f49f17a,11340,2023-02-14,9.5,DIRECT_SELLING,TRUE,,3020,35,Female,3,10005
7274763e-3add-4ae3-ba0a-2274d3467c1f,7310,2023-01-26,8.5,AGENT,,,5690,29,Male,3,10006
f52ce341-dfc6-4379-ac24-4eb406ff0ed3,7590,2023-03-23,9,WEB,TRUE,,4180,34,Male,3,10008
ab5e9bf8-6f70-4bda-ac53-507053696ace,8160,2023-04-27,9,AGENT,TRUE,,3500,45,Male,5,10007
4adc4f70-383f-469b-af54-444b6e519183,13930,2023-03-20,10,AFFILIATE,TRUE,,5500,45,Female,5,10003
11e86d8f-5772-4e58-b928-89c816497ccd,9400,2023-03-03,9,WEB,TRUE,,4020,50,Male,3,10003
007fe64b-8c8a-4ade-9083-67b7f604ead2,14840,2023-04-19,10,WEB,,,6080,52,Female,1,10004
c898f2f2-b6ef-462d-afd4-836e4bb15969,5410,2023-02-17,8.5,MOBILE_APP,TRUE,,2540,30,Male,5,10008
27741ead-4e4d-401f-8b7a-51dfe8e20854,3970,2023-05-24,8,MOBILE_APP,TRUE,,5330,55,Male,5,10007
ce3ad61e-b3dc-4b52-81f7-9c3e8460ca30,6410,2023-05-22,8.5,MOBILE_APP,,,6100,28,Male,3,10008
967898ed-2a22-459f-801e-5cab31185b00,2730,2023-06-03,8,MOBILE_APP,TRUE,,2130,50,Female,5,10009
659dd38a-8cad-48ae-b1e2-b39488adde15,2920,2023-04-03,8,WEB,TRUE,,5940,58,Female,3,10004
c45b1c10-de54-480f-82af-48663510b58f,14540,2023-05-06,10,DIRECT_SELLING,TRUE,,4810,39,Male,5,10007
66d71edf-d884-4d7c-b3fd-8b44a2c49cb8,10150,2023-04-24,9.5,WEB,TRUE,TRUE,3240,60,Female,3,10001
6dd3ac53-0cca-47d3-97eb-61ef480de5ee,9340,2023-05-03,9,WEB,TRUE,,3100,30,Female,4,10003
c86a3d78-6509-4709-bda0-a82c69636b03,4940,2023-06-27,8,AGENT,,,4300,26,Female,1,10003
75572271-b925-4c8c-98bc-4f4b472396fb,3810,2023-04-26,8,AFFILIATE,TRUE,,5730,41,Female,3,10003
fb6c820b-6e6f-41f8-a51a-ed696e39e536,8700,2023-05-27,9,DIRECT_SELLING,,,4810,43,Male,1,10008
6bd73c89-172d-4097-b918-9306f8b76ae0,13620,2023-05-13,10,DIRECT_SELLING,TRUE,,3000,37,Female,5,10003
dab9a17f-345b-436b-a3b4-aa9fa16b8819,12040,2023-05-23,9.5,WEB,,,4310,37,Male,2,10009
6c10187c-d6b4-403a-9426-ff07eab2bef4,11520,2023-06-21,9.5,AGENT,,,3490,35,Male,1,10005
b2195c8a-cf63-4acb-949a-b1aa9134b998,13600,2023-04-27,10,WEB,TRUE,,5360,54,Female,3,10004
1d88f6a1-db61-4c3d-a768-49bd32dcc2bf,7800,2023-03-20,9,AGENT,TRUE,,4120,58,Male,3,10005
32afc76d-b181-41de-8d7d-ac2394eccbfe,2210,2023-05-03,7.5,DIRECT_SELLING,TRUE,,2230,52,Male,4,10004
47dfe03b-5f03-4b15-8db7-aafa4f622975,7560,2023-01-19,9,AGENT,TRUE,,2060,28,Female,3,10006
970392e4-4214-470f-9011-2a6374e8ee58,8050,2023-01-12,9,AGENT,TRUE,,6460,60,M,5,10006
36fb4a79-e63f-48f4-bebf-50c8eca8bd47,10700,2023-05-19,9.5,WEB,TRUE,,4130,49,Male,5,10006
d8d03ae5-de50-41d8-aa38-b57d4e699834,3600,2023-05-10,8,MOBILE_APP,TRUE,,5060,45,Female,5,10005
21d8a791-8ee4-470a-a7cb-d50cd0250956,13970,2023-06-29,10,WEB,TRUE,TRUE,2170,48,Male,3,10003
d7a00c8b-075f-46e8-bea7-9c1c21313029,1580,2023-01-08,7.5,WEB,TRUE,TRUE,6300,58,F,3,10001
cd6bb82c-b6c6-4478-b544-c9dace664586,13620,2023-06-14,10,WEB,TRUE,,3430,29,Female,3,10004
4e43049b-dd6f-4930-886c-cbf5a10419fa,11900,2023-01-29,9.5,WEB,TRUE,,5660,51,Male,4,10008
def8cda1-4478-4bf5-8b5c-694f493a8280,1170,2023-06-23,7.5,AGENT,TRUE,,4150,52,Female,5,10005
cc2956c7-2a21-4208-9cc9-184e12b87cda,13300,2023-06-05,10,AFFILIATE,TRUE,,4600,56,Female,3,10008
9032452d-2f52-457a-8a59-19adc85d26f3,14420,2023-04-06,10,AGENT,TRUE,,5280,30,Female,3,10006
7a16e09e-2214-45db-b3cb-348855e32ab0,10230,2023-06-22,9.5,AGENT,TRUE,,5690,45,Female,4,10009
fd95d79a-657b-4d6f-b30e-ce47cab563b5,6720,2023-02-08,8.5,AGENT,TRUE,,2850,33,Male,5,10004
c4c14a3e-892f-46b6-9fa0-c3541965c273,1840,2023-04-08,7.5,AGENT,TRUE,,3060,47,Female,5,10003
6613812e-07fe-49df-a39c-ab2a05e8eb69,14010,2023-04-15,10,WEB,TRUE,,2110,38,Female,4,10008
6613812e-07fe-49df-a39c-ab2a05e8eb69,14010,2023-04-15,10,WEB,TRUE,,2110,38,Female,4,10008
8836bc89-2224-412b-be85-c402d1b12a01,10090,2023-04-19,9.5,DIRECT_SELLING,TRUE,,2490,48,Male,4,10008
643f68e4-c382-4780-9354-98e3619d204a,6760,2023-01-23,8.5,MOBILE_APP,,,3910,32,Female,3,10006
502190b3-7f67-4f6f-8c35-542f42093311,13690,2023-05-23,10,WEB,,,5040,54,Male,2,10007
748916ca-5eb9-4fec-9bb6-bfa853c48be5,14450,2023-02-27,10,AGENT,TRUE,,4690,45,Male,3,10004
0c71fc12-2afc-4e69-8e1d-28bbeb6a8e5f,10450,2023-01-25,9.5,WEB,TRUE,,5570,38,Female,4,10006
05d0fc05-60c2-4b1f-9207-dfaf7c598a73,6630,2023-03-11,8.5,AGENT,TRUE,,4020,51,Male,5,10007
a77392a2-49ae-4bb7-965e-c5fdb980f8ac,11760,2023-05-27,9.5,AFFILIATE,TRUE,,4430,34,Female,3,10007
53f6b260-316f-4bdf-9d39-6491eaff04e6,6720,2023-01-14,8.5,DIRECT_SELLING,TRUE,,2400,47,Male,4,10007
2f922bf6-98e0-43d8-a728-03d08d921bef,7400,2023-02-20,8.5,WEB,,,2560,31,Male,1,10003
fab9f719-0209-4428-89d3-15ac84e47fc6,6200,2023-01-20,8.5,ANDROID_V3,TRUE,,2430,49,Male,5,10003
282c30e2-f91b-4a64-86c8-c7edac0599ee,2680,2023-02-05,8,DIRECT_SELLING,TRUE,,4660,22,Female,5,10007
f546f752-0582-4b44-a9e6-9af0383ea4b1,13360,2023-02-17,10,WEB,TRUE,,2580,39,Female,4,10003
d1553262-7659-4d94-890e-7aa6bfeb2d09,10720,2023-05-14,9.5,MOBILE_APP,TRUE,,6210,52,Male,3,10006
d8436e57-0784-4bc2-b020-532a76be31c3,12800,2023-03-04,10,AGENT,,,5690,26,Male,2,10003
1d217588-054b-47e2-b543-c8e6abdd29c2,9050,2023-01-06,9,website_revamped,TRUE,,5390,45,M,5,10007
62c079d6-ffaa-4815-a612-f91b6917d59e,3550,2023-02-05,8,AFFILIATE,,,2050,47,Female,0,10006
d55449c6-a6c4-434c-8985-de038c819549,3620,2023-05-22,8,DIRECT_SELLING,TRUE,,3570,35,Female,3,10004
b078888d-1a9d-43ba-a49c-dc2e4f0e260a,1590,2023-01-17,7.5,AFFILIATE,TRUE,,5630,30,Female,4,10004
d1cd3fe4-ac75-459f-b74b-a132a5b24cd3,8500,2023-03-26,9,WEB,TRUE,,3310,23,Female,5,10006
676583cd-8bb7-4f0e-9da8-791d69c64e8d,6690,2023-05-29,8.5,AFFILIATE,TRUE,,4660,25,Female,3,10003
778375a6-6426-4e1c-b687-dcaf0fd80bda,13920,2023-05-29,10,WEB,TRUE,,3360,26,Female,3,10007
d260b4dc-10aa-4cac-b856-c18ca00f6df9,11100,2023-01-22,9.5,ANDROID_V3,TRUE,,5400,34,Female,5,10006
898972bc-096a-4575-8ca1-77bdd62b8da8,12960,2023-03-16,10,AFFILIATE,TRUE,,4560,54,Male,4,10004
cc35a7ed-9c11-48ab-b46a-cb284b7d2eb3,7870,2023-01-26,9,WEB,TRUE,,5590,38,Female,3,10005
75fe454a-faf6-4861-9b5d-a7b2a436c777,11230,2023-02-19,9.5,AGENT,TRUE,,2430,36,Male,3,10005
8fe23558-2145-4e4d-a281-870a2833eb3d,4690,2023-05-17,8,MOBILE_APP,TRUE,,6120,38,Male,5,10005
4b6f8f2b-326f-4fcf-ab7a-d666558da0bf,4780,2023-06-17,8,AGENT,TRUE,,6080,57,Male,4,10003
45011275-8388-4ed1-917d-6f8bd05b8091,11610,2023-04-10,9.5,WEB,,,2050,36,Female,1,10009
120ab02a-7598-4e70-be38-d51f60392189,1600,2023-05-16,7.5,DIRECT_SELLING,,,5060,57,Female,0,10007
49807daf-7f40-4ce2-88b6-25d5a2034786,1650,2023-06-21,7.5,WEB,TRUE,,2620,22,Female,5,10006
fb7ecea7-2d31-4fc9-88ef-38df2fa5e106,4090,2023-06-01,8,WEB,,,5710,33,Male,0,10007
58865f7a-688b-4890-bb7c-a3e3837c352d,13940,2023-06-18,10,WEB,TRUE,TRUE,4320,22,Male,3,10002
70c046f2-0e8b-4687-8ed6-e4e6567f0efd,11470,2023-03-01,9.5,MOBILE_APP,,,2750,23,Female,3,10005
0c528f04-e7ce-4471-94a3-049ae30fb7b7,5150,2023-01-03,8.5,website_revamped,TRUE,,3890,24,F,3,10009
79b4b09a-4c4c-4fb9-94ed-7ff07e500d8b,11000,2023-06-23,9.5,WEB,TRUE,,4060,58,Female,4,10006
3deda211-990c-429e-9499-bd86ab681f27,9140,2023-06-24,9,AGENT,TRUE,,2360,51,Female,4,10009
e52520f6-7a30-4e86-9e52-e24230126541,10800,2023-04-24,9.5,AFFILIATE,,,3030,35,Female,3,10003
4cb51f06-bdeb-41fb-a522-d277ac6cdf69,7650,2023-03-05,9,WEB,TRUE,,4460,28,Male,5,10004
2bc2660f-e9ea-4ff8-af6d-2d4c59d4d118,2170,2023-03-17,7.5,DIRECT_SELLING,TRUE,,2450,56,Female,4,10009
dec02516-c8e1-41c4-bd6b-d56d25855518,10890,2023-05-07,9.5,MOBILE_APP,TRUE,,5520,26,Female,5,10004
b198d8de-e9ef-432e-b485-742a6847c936,2180,2023-04-11,7.5,MOBILE_APP,TRUE,,5320,47,Female,5,10007
a1a453d8-4ae5-4a74-a29d-90249152be46,11680,2023-04-30,9.5,WEB,TRUE,,3060,30,Male,5,10005
da147d6d-12cd-4c07-8468-6055fb59787e,8700,2023-03-26,9,MOBILE_APP,TRUE,,5130,59,Female,3,10009
baf93974-8108-4477-bd98-2370b1a1abd5,13630,2023-05-22,10,MOBILE_APP,TRUE,,5130,38,Male,5,10006
61539cd4-4a24-48c7-99bc-43aba1f600d6,8370,2023-03-07,9,AGENT,TRUE,,5370,38,Female,5,10006
9d8082e1-073b-4839-8ecb-7c0ca8ed74fe,12940,2023-01-10,10,WEB,,,4050,54,F,3,10009
57667589-b23a-4872-88d9-dbeddb1622f7,8820,2023-06-17,9,MOBILE_APP,,,2240,25,Male,2,10003
f70bc3b7-ef28-4b2f-9902-e7b5290fdbda,3810,2023-02-02,8,AFFILIATE,TRUE,,5460,38,Male,5,10009
329342d0-3c67-4c7d-8f86-4e4eafa29eb4,9300,2023-02-19,9,AFFILIATE,TRUE,,6300,29,Female,5,10004
f31209ed-e2d9-490c-bbce-75d73112dbdf,14780,2023-05-19,10,DIRECT_SELLING,TRUE,,4210,37,Male,5,10008
35e11d92-16df-4ef2-9d60-0b2ea876b832,9340,2023-06-05,9,DIRECT_SELLING,TRUE,,4850,60,Male,5,10009
9b79301c-1e92-48b6-8850-eca6510d0446,14810,2023-04-08,10,WEB,TRUE,,4210,22,Male,5,10004
afe8d82e-5af3-4e9a-bb8b-fd5a3c3ada47,3600,2023-02-11,8,MOBILE_APP,TRUE,,5680,56,Male,4,10007
0b63b436-2f83-4a92-8d45-423714cd0cea,1340,2023-03-25,7.5,AFFILIATE,TRUE,,3510,59,Male,4,10008
1775072f-f812-4d94-90fc-14115d4298ad,13040,2023-04-01,10,AFFILIATE,TRUE,,4990,30,Male,3,10003
8908334c-faa1-4f6b-8588-db3526787184,9820,2023-03-16,9,MOBILE_APP,TRUE,,3000,44,Female,5,10005
64c6cbf3-f38b-49fb-86dd-7cf8aee39cab,10380,2023-03-18,9.5,MOBILE_APP,TRUE,,5850,45,Female,3,10009
a663158c-1504-479d-90d3-9a32c63826d9,6630,2023-04-03,8.5,DIRECT_SELLING,TRUE,,2340,26,Female,5,10009
d01dd471-3f34-4874-bb56-0faa719d17cd,6750,2023-01-13,8.5,MOBILE_APP,,,5960,55,Male,2,10005
c3765cc0-7087-490d-ad58-bf46d39b229d,2800,2023-05-09,8,AGENT,TRUE,,4960,50,Female,3,10008
